"ACTR3B","ANLN","BAG1","BCL2","BIRC5","BLVRA","CCNB1","CCNE1","CDC20","CDC6","NUF2","CDH3","CENPF","CEP55","CXXC5","EGFR","ERBB2","ESR1","EXO1","FGFR4","FOXA1","FOXC1","GPR160","GRB7","KIF2C","NDC80","KRT14","KRT17","KRT5","MAPT","MDM2","MELK","MIA","MKI67","MLPH","MMP11","MYBL2","MYC","NAT1","ORC6L","PGR","PHGDH","PTTG1","RRM2","SFRP1","SLC39A6","TMEM45B","TYMS","UBE2C","UBE2T"
1.9805,2.4345,-0.88075,-1.972875,1.8528,-0.924,0.67675,2.341,1.607,0.151667,1.33275,2.47975,1.609545,1.693,-1.443667,2.1434,-0.977375,-5.50925,1.4125,0.118,-7.403125,2.590187,-3.583833,-1.1451,2.369,1.200154,0.650071,2.7541,3.1188,-1.36275,1.080417,2.684667,4.462,1.6485,-3.57,-0.754333,1.280625,0.2995,-4.0235,1.337909,-3.0435,1.811625,0.760167,1.690375,4.568875,-1.3228,-3.25925,1.7475,1.233375,1.532833
-0.395042,0.019167,-0.702,0.185625,-0.504867,-0.2215,-0.64275,-0.4125,-0.2232,-0.417833,-0.075625,-0.072,0.703364,0.7135,0.9395,0.6451,-0.18775,0.03325,-0.32675,-0.165167,0.1565,0.921125,-1.072833,-0.818,-0.353,-0.009385,-0.289143,-0.4022,-0.1474,0.7904,0.471917,0.175333,0.35075,0.592,-0.484375,1.173333,-0.030125,-0.498892,0.5844,-0.657909,0.7265,-0.298875,0.37,-0.96875,1.5475,-0.6817,5e-04,0.218375,0.237375,0.396
-0.4595,-1.6305,0.1745,0.0405,-1.424733,0.1995,-1.16825,-0.770875,-1.2354,-1.3225,-1.617625,-2.57625,-1.342364,-1.1765,-0.262,0.3356,-0.121125,0.612167,-1.2685,0.0945,0.008,0.660625,0.646333,-1.1078,-1.69,-0.917231,-2.295929,-2.6558,-2.4608,0.553125,-0.311667,-1.898222,-2.87025,-1.69225,0.165125,0.120667,-1.336625,-0.84775,2.7895,-1.597,1.291167,-1.15875,-1.400667,-0.450125,0.77975,1.7946,0.2265,-0.28025,-1.433875,-1.349167
0.422375,0.455833,3.8255,2.33675,0.650267,0.2925,0.3275,1.992625,-0.6211,1.6995,-0.001,-0.3645,0.187182,0.212667,0.374333,-1.3366,0.69975,0.439333,0.7745,2.338333,0.323875,-0.964125,-0.181667,0.2883,-0.4815,0.682385,-1.8655,-2.1973,-1.5142,1.176125,-0.248583,1.451,-2.57575,0.8,1.31475,-0.0605,1.059125,2.161563,1.3775,0.867545,1.594667,-0.0185,0.146667,0.12,-2.092125,4.2821,1.3815,1.904125,0.55825,0.412667
0.209625,-0.5535,-0.1395,1.222375,-0.030267,-0.080875,0.313,0.745875,0.7686,0.3725,0.48325,-1.653,0.310727,-0.085167,-0.184667,-0.8904,-1.386625,2.132,0.252,0.421667,0.3005,1.491438,-0.344167,-0.7683,0.9755,1.518077,-1.473357,-1.6066,-1.5193,0.436,0.31225,1.718667,-0.83225,0.341,-0.6985,-1.743,0.114125,-0.990188,-1.3979,0.761,2.667833,0.479125,0.326167,-0.040375,-2.1785,2.664,-1.189,2.415375,0.369375,0.928833
-0.988375,-0.401667,-0.45125,-0.316625,-0.591867,-0.308375,-0.84675,0.28175,0.1823,-0.3605,-0.99525,0.2585,-0.040182,0.201833,-0.353167,0.5726,-0.973375,-1.195167,0.229,0.561333,-1.351625,0.324688,-1.083833,-0.5942,-0.20075,-0.289231,-1.648714,-0.431,-1.9562,-0.8095,-0.114333,-0.355889,-1.7315,-0.7035,-0.330125,0.499333,-0.392,0,-2.4791,-0.531182,4.031333,0.374875,-0.4285,-0.667,-3.405375,-0.5713,1.332875,-0.606375,-0.428125,-0.446
1.088625,1.361667,-0.32525,-3.46825,1.627,-0.691,0.859,1.767375,1.8362,1.304,1.366375,2.017,1.059545,1.6755,-1.782833,2.4919,-0.788375,-3.00475,1.77825,0.048333,-7.690625,4.40075,-2.5765,0.1705,1.41775,1.731692,3.496143,3.2481,3.8536,-1.31575,-0.494917,1.090111,4.79225,0.96125,-3.180375,-0.57,1.113875,0.142688,-2.9953,0.976818,-2.820833,2.69625,0.749833,1.493375,4.569625,-2.4077,-1.75325,1.538875,1.222125,0.227333
-0.82725,-1.026333,0.264,1.37625,-0.897067,-0.871625,-0.57875,-0.9305,-0.8984,-0.796,-1.1085,-0.639,-0.587273,-1.417167,0.7795,-1.002,0.23925,1.752,-0.6805,-0.141,0.93375,-0.457437,0.0705,-0.1865,-1.1495,-0.985538,-0.586214,-0.8146,-0.6319,1.071,0.259667,-1.453778,-0.52575,-0.749,1.1415,0.109833,-0.989375,0.092812,2.7573,-1.309,2.588833,-1.958875,-0.7345,-1.1795,-1.819625,1.0133,2.275625,-0.575375,-0.968125,-1.931167
-0.01025,0.799333,-1.62525,0.23725,1.439933,1.586375,1.2015,0.26475,0.7753,0.056167,1.299375,-3.01475,0.700455,0.559667,0.289667,-0.6473,-0.86375,-0.696167,1.23175,0.628,-0.097875,-1.571,0.659167,-0.8888,1.143,1.649462,-1.434786,-1.5954,-1.6224,-0.288625,1.864583,3.184444,-1.60175,0.68825,0.97225,-1.3935,1.55875,-0.730438,0.3641,1.633455,-1.874333,1.155,1.193,2.150375,-3.8955,3.7382,-1.749125,1.027375,1.34575,1.4405
0.475875,0.705167,-1.24175,-2.62375,0.463,0.175875,0.78225,1.427625,1.9964,4.3985,-0.041,1.7975,-0.061182,1.1345,-0.5385,0.1669,3.28275,-5.551583,1.01675,2.028,-0.242875,-0.788062,0.077833,3.4538,1.478,0.890154,-0.130571,0.8253,1.4207,-1.225125,0.235167,1.475444,-1.2805,1.88225,-0.258,-0.099,2.469375,-1.474188,-3.785,0.231273,-3.1085,0.86525,0.339167,2.239625,-0.0285,-1.055,-0.116375,1.10975,1.998875,-0.424333
-0.105125,-0.248167,-0.07275,0.52225,-1.26,0.564625,-0.6695,-0.41675,-0.5965,-1.237167,-1.249625,1.32875,0.071545,-1.358333,-0.083,0.0846,0.121,1.0345,-0.62425,-0.667167,-0.0165,1.017375,-0.075167,0.108,-1.182,-0.973385,2.284214,1.5071,2.1627,0.729,-0.281083,-1.32,2.91625,-1.364,0.07225,0.126,-0.99375,0.418375,1.7079,-1.457,3.3735,0.051875,-0.800833,-1.46475,2.534875,0.8701,2.195875,-0.33325,-1.377625,-1.099833
0.018375,0.1055,1.389,1.644375,-0.421867,0.898875,-0.713,-0.719,-0.6908,-0.424167,-1.105375,-3.0045,-0.845,-0.373833,-0.609833,-1.552,0.273125,2.0625,-0.8575,-0.534833,1.221,-2.464125,0.651833,-0.2221,-0.79275,-0.249,-1.467071,-2.2289,-2.1873,-0.317875,-0.15775,-0.736111,-1.9245,-1.04,0.704875,-1.736233,-1.262375,-1.186092,2.1897,-1.222455,2.7605,-0.3695,-0.533333,-0.601,-3.21,2.0986,1.533125,0.30675,-0.918875,-0.490833
0.089125,-0.719833,0.31625,0.950875,-1.808933,0.188875,-1.3195,-0.89025,-1.3079,-1.452667,-2.14375,1.5955,-1.554909,-1.492667,-0.745667,2.3288,0.144375,0.071083,-1.71575,0.1495,-0.466,0.894688,0.267,0.0506,-1.61275,-1.156538,1.912429,2.9452,3.2013,0.744875,0.18675,-1.401667,4.21175,-1.95125,0.33625,-1.5845,-1.495375,0.664187,-0.0336,-1.250273,2.4495,0.06875,-1.2775,-0.90525,3.943625,0.9938,-0.3655,-0.531625,-1.748,-1.796333
-0.255875,-1.0575,-0.63475,0.6565,-1.3756,0.278625,-0.47425,-0.445125,-0.1911,-1.8,-1.684,-0.971,-1.287727,-1.7525,0.673167,-0.7379,-0.57725,-0.525,-1.047,5e-04,0.63925,-0.233562,-0.018833,-0.6038,-0.29,-1.416846,-0.158071,-0.0893,0.4136,-0.320875,-0.73675,-0.681556,-0.55525,1.101,-0.51175,-0.001,-0.728,0.446187,0.896,-0.809364,2.386167,-0.3975,-1.168833,-1.435,0.64075,1.9664,-0.785375,-1.5895,-0.538875,-1.488667
-0.385125,-0.437167,-1.4495,-2.3945,1.5148,2.577375,-0.25075,-0.737625,2.1253,-0.041833,-0.680875,-0.681,-0.617636,-0.083167,1.048167,0.5387,-0.52775,1.311417,-0.2285,0.1775,-0.145375,-0.729187,-1.37,-0.3247,0.021,0.546846,0.050929,0.2479,-0.0611,-1.27,0.757167,-0.240889,-0.4075,0.5115,0.40875,1.157,0.97125,-1.457938,-1.5683,0.103091,-2.367667,0.92725,0.0865,0.33675,-1.986,0.9506,0.421375,-1.04175,0.710125,-0.513
0.669625,0.513833,0.16725,0.60275,1.3712,-1.108125,0.16225,0.020125,0.4303,1.040667,0.1055,-0.8805,0.891364,0.954667,-0.818167,4.9472,0.087625,-3.006583,0.787,3.7435,-0.14275,-0.934438,-0.0985,0.2557,1.048,0.750231,-1.774357,-2.3353,-1.7916,-1.528125,0.23075,1.156222,-1.987,2.0415,-1.250375,-1.107833,1.05775,-0.6725,-2.0503,0.668818,-3.151167,1.461375,0.6915,0.6555,-2.826125,-1.1855,0.31025,1.7055,0.781375,1.0655
0.2255,0.132833,-1.24175,-0.735125,-0.393933,-0.262125,-0.14775,-0.14625,0.0046,-0.334833,-0.242875,-3.0105,0.256636,-0.0685,0.258667,-1.0127,-0.62675,1.514833,0.15175,0.465667,0.64775,-1.386875,0.0835,-0.64,-1.13025,-0.207154,-1.626429,-1.5526,-1.4794,0.412875,0.474,-1.338889,-1.60175,0.04225,0.616,0.277333,0.088625,0.655875,1.8587,-0.195,3.706167,-1.80125,-0.138833,-0.0855,-1.2375,1.0239,-0.47575,0.72025,-0.38625,0.619667
-0.188125,1.340333,-0.02375,0.6925,1.6322,0.229,1.1835,1.628875,1.0337,1.585167,0.97025,-0.1335,0.551182,-0.268333,0.399,1.6097,-0.69975,0.471333,0.84775,-0.581333,0.5095,0.220188,-0.173,-0.1603,0.66925,1.026462,0.930214,0.5828,0.5127,1.450875,-0.924917,2.239556,0.903,-0.35025,-0.12,-0.353,1.349125,0.795813,-1.4775,1.893273,2.571667,-1.3085,0.829,0.095625,1.095125,1.1363,-1.8875,-0.86075,1.0935,0.9315
-0.651125,-0.760667,0.317,0.38975,-1.503933,-0.326625,-1.59525,-1.14575,-1.359,-1.660667,-1.2265,-0.106,-0.723,-1.402,0.904667,-0.3991,0.630875,-0.477833,-1.6715,-0.240833,-0.522375,-0.195375,-1.3885,0.9937,-1.59725,-1.237077,-1.205714,-0.9169,-1.9224,1.016625,0.35825,-1.983444,-2.37675,-0.766,0.54725,1.023667,-1.3135,0.096062,1.3209,-1.725727,2.5145,-2.006125,-1.449167,-1.55475,-2.021875,-0.5209,1.810625,-0.954125,-1.669625,-1.371333
-0.036375,-0.019667,1.5465,1.288625,-0.092133,1.272875,0.03125,0.03825,-0.536,-0.328667,0.872375,-0.7565,0.232273,0.388333,0.108833,-2.3054,-0.6005,1.741,-0.23575,0.858167,1.54075,-1.480375,0.183,-0.2675,-0.32375,0.124615,-1.676786,-1.9466,-1.9631,-1.033714,-0.1405,0.702667,-2.099,0.883,0.61775,-1.233167,-0.27,-0.481,-1.416,0.998364,1.155833,-2.516125,0.236667,0.135375,-2.3725,2.7711,-0.2765,0.450125,0.2265,1.215
-0.908375,-0.178333,1.36325,1.44375,0.628933,0.47125,-0.082,-0.01475,-0.0328,-0.342833,0.285875,0.33825,0.249091,0.314333,1.294667,0.7152,-1.073625,-0.070667,0.4,0.137,0.055875,1.354938,0.2525,-0.8803,0.13,0.396,0.036214,0.265,1.2447,-1.214,0.92175,0,0.72225,0.81175,0.658875,0.5325,0.762,0.365938,0.9046,-0.446091,2.055333,-0.371,0.180167,0.637375,1.391125,3.2185,0.91975,0.829,0.279125,0.044667
-0.232625,0.465,0.9665,-0.423375,-0.563533,1.180375,-0.93975,-0.671375,-0.162,-0.12,-0.772875,-4.071,-0.657727,-0.260833,-2.619333,-0.7004,0.616625,0.888167,-0.176,-0.536833,-0.7155,-1.271875,0.795333,0.9587,-0.59775,-0.757385,-2.056786,-2.3016,-2.0483,-2.045,-0.016,-0.828222,-2.0975,-0.3385,0.999625,-1.245,-0.813125,0.140062,1.1771,-1.458727,-3.8335,-2.595375,-0.366833,-0.126875,-4.082875,-2.0956,4.04525,-0.471125,-0.40475,-0.1355
0.413625,-0.478833,-0.0855,1.453875,0.918333,0.456625,0.17325,0.881125,-0.4657,1.095333,0.135625,-2.16875,-0.367091,0.176,0.817833,-1.3998,0.214875,1.66475,0.0195,-0.784833,-0.25875,-1.478,0.488333,-0.1171,0.1735,-0.044538,-2.250357,-2.2642,-1.9278,0.735875,1.079917,-0.233556,-2.01525,0.3005,-0.471375,0.253,0.603,-0.236063,2.3032,0.990636,1.057333,-0.0135,0.327167,0.19625,-2.714125,2.5527,-0.572125,0.203875,0.630125,0.504833
-0.123375,-0.246167,-0.13475,0.718125,0.8084,-0.031125,0.26675,0.6595,0.2335,-0.572167,-0.316125,0.50775,-0.438455,-0.152333,0.4905,-0.3501,0.3045,0.466083,-0.43325,-0.741833,0.735125,-0.110562,-0.371,0.6464,0.4435,0.313615,1.618357,2.0396,1.7277,0.644,-0.644917,0.161444,2.1435,-0.5555,0.499875,-0.038,0.098,-0.76575,-2.7636,1.084182,0.335667,-0.961625,-0.1535,0.35925,-0.763,-0.8903,1.685125,0.337125,-0.328625,0.2255
0.116,-2.878667,1.37775,0.645125,-2.635533,-0.962,-1.6135,-1.1395,-2.176,-2.283333,-2.24625,-1.4005,-1.945364,-3.3505,-0.914167,-1.7762,0.157,0.070917,-1.9555,0.031333,0.470875,-1.267875,0.478833,-0.2937,-2.5875,-2.061231,-0.406143,-0.1238,-0.4797,0.79175,-0.411083,-2.624667,-1.398,-2.919,0.71875,-1.0335,-2.01925,-0.3125,3.1926,-1.715,3.83,-2.849,-2.467167,-2.416375,-2.62625,2.0381,-0.81525,-2.860875,-2.681625,-0.458333
0.6775,-0.415333,0.91025,1.3425,-0.120333,0.72,0.27175,0.093,-1.4798,0.341333,0.20025,-1.943,-0.721182,0.433333,-0.13,0.2319,0.071875,1.653083,-0.25,-0.903167,0.35425,0.106,1.862167,-0.4471,-1.1745,0.315615,0.095929,-0.8752,-0.2047,0.64225,-0.226917,0.175444,-0.829,0.26125,-0.507875,-0.896333,-0.268875,1.076813,2.2671,0.102,-1.604633,-2.318625,-0.002333,-0.52075,-0.876875,3.775,-0.335125,0.684125,0.301625,-0.073333
-0.16975,0.023167,0.4305,0.49925,0.1098,0.27425,0.1005,-0.091875,0.4784,0.501667,0.09025,0.12475,0.190545,0.074833,0.462167,-1.0498,-0.339875,1.300333,0.52925,-0.543667,0.35675,-0.731062,-0.5255,-0.3783,0.7915,0.862769,-0.246786,-0.1313,-0.2244,0.1905,0.271667,0.548778,1.47925,0.922,0.348,-1.079,1.047875,0.01325,0.9201,2.617818,1.726833,0.687375,-0.126,-0.206375,0.37,3.6591,0.4645,2.4845,0.482375,0.1205
-0.454625,-0.689167,0.4825,0.76325,-0.381067,0.49425,-0.34375,-0.95175,-0.5425,-0.16,-0.893125,-3.056,0.030727,-0.506,0.406833,-0.827,0.40125,1.2545,-0.26325,-1.161833,1.106,-1.065813,0.015667,-0.1172,-0.22575,-0.394769,-1.292214,-1.5357,-1.8764,0.8085,0.377417,-0.373222,-2.0895,-0.77175,0.589,0.011,-0.78225,-0.271187,2.2476,-1.083364,3.699333,-0.622,-0.512833,0.52125,-1.533875,3.005,-0.669,-0.2925,-0.517875,-0.386167
0.266875,0.629333,-0.05725,0.787875,1.2016,-0.457875,0.457,0.6285,0.1323,1.181667,0.80475,0.09575,0.353455,0.826333,0.588167,-1.7053,0.555625,1.684167,0.644,-0.201833,0.121625,-1.4915,0.403167,0.3017,0.7315,0.063769,-1.955643,-2.0826,-2.0544,0.421875,3.586583,1.110333,-2.0265,1.03975,-0.4545,0.164833,1.9795,0.157312,0.817,0.707364,-0.900833,0.201875,0.792,0.91275,-3.62875,2.2105,-0.78425,0.516375,0.822125,1.317167
0.255625,-1.113,0.53775,-2.01625,-1.355867,-0.615375,-1.441,-0.451625,-0.8721,-0.986667,-1.800125,2.001,-1.718091,-0.728167,-1.254333,2.2293,-0.31825,-4.719417,-1.5655,-1.071,-6.493625,2.872438,-2.048833,0.5926,-1.4575,-1.144538,0.9595,1.7797,2.4946,-2.3205,-0.390833,-1.753444,5.46425,-1.03875,-1.23925,-0.107833,-1.410125,0.231062,-2.7465,-0.830273,-2.359333,-0.36625,-1.643833,-1.1755,3.346625,-1.782,-3.026,-0.420375,-1.280875,-2.293667
-0.154875,0.836167,-0.69175,-2.977625,0.670467,-0.3355,0.07075,2.46275,1.3376,1.0495,1.0215,1.95025,0.367,0.303667,-1.023,3.0005,-0.612875,-6.025333,1.50825,1.156667,-0.018625,0.184313,0.813,0.0847,1.37525,1.238462,0.638571,2.6644,0.7145,-0.964625,-0.342,1.711,1.6805,1.09175,-1.504875,0.375833,1.373875,-1.420687,-2.8232,1.249909,-2.644667,2.27675,0.753333,2.31425,-0.53875,-3.2837,0.4345,1.0935,1.157125,0.857167
1.554,0.6455,-0.1,-1.37175,1.501933,-0.303875,1.76075,3.03925,2.2481,1.428333,2.195375,0.67725,0.877545,1.501833,-1.212167,1.0445,-0.9795,-2.368667,0.93225,0.457,-7.851875,0.312938,-3.138,-0.4102,2.13325,1.356154,0.886714,2.9696,3.9745,-1.8475,-0.012,2.096222,1.22675,1.5315,-4.89875,-0.785333,0.213875,-0.08425,-4.0697,1.85,-3.167833,0.021125,2.601333,0.847125,0.041375,-2.8377,-2.35525,0.707375,1.1075,1.79
-0.508875,0.919,-0.4405,-2.966,0.1952,0.5345,0.83375,0.06125,0.7366,-0.145,0.034125,-1.496,0.822636,1.4525,0.665,-0.8153,-0.51825,-1.646583,0.66625,2.592833,0.222875,-0.988,0.374,-0.5777,0.13375,0.850462,-1.548143,-1.4051,-2.1365,-1.38325,0.076667,0.508889,-2.701,1.24175,0.151375,0.284667,0.993875,-0.319187,8e-04,0.160455,-1.401167,0.273375,0.291167,0.359125,-3.243125,-2.4688,1.211125,0.246875,0.745375,0.895
-0.4375,-1.479333,0.062,0.741,-1.024267,0.379375,-0.22925,-1.07625,-0.9978,-0.560833,-1.703125,-0.596,-1.299636,-1.354833,0.421667,-2.0886,-0.144,2.25075,-0.969,-1.020833,0.215,-1.112937,0.0905,0.2232,-1.03075,-0.639231,-0.5655,-1.8028,-1.8148,0.752375,0.482833,-1.3,-2.026,-0.90075,0.483375,-0.533,-1.279875,-0.482063,0.0066,-0.977091,3.846,-0.89175,-0.305833,-1.389125,-2.5705,2.5832,2.3365,0.52,-1.33675,-1.3555
-0.3925,-1.6335,0.28475,1.3885,-1.567333,0.309125,-1.19725,-0.501375,-1.0712,-1.7255,0.351625,-1.523,-1.65,-1.666,-0.077,0.9506,-1.054125,1.438,-1.107,-0.775667,0.185875,0.216313,0.408833,-1.0069,-1.312,-1.005154,0.888714,0.2919,0.8518,0.14225,-0.382667,-1.108,0.44125,-1.69775,-0.560375,-0.8255,-1.005375,-0.366812,2.1586,-0.546818,2.876167,0.129375,-1.019667,-1.133625,1.35575,-0.3747,-1.363625,-1.4045,-1.386875,-1.1755
-0.0785,-1.574,1.447,2.629375,-0.988667,0.737,-0.71125,-0.91725,-0.8108,-1.392167,-1.66975,-2.24425,-1.423273,-1.1735,0.122333,-0.6523,-0.2245,2.551583,-1.21225,-0.094667,0.997,0.374563,1.008667,0.1341,-1.25275,-1.433538,-0.731786,-1.2602,-0.7249,0.29325,-0.36675,-1.338556,0.50575,-1.03525,1.037625,-0.351667,-0.935625,0.102812,-1.331,-0.766182,-1.074167,-1.06125,-1.228333,-1.445875,-0.271125,2.3236,-0.75025,-1.43025,-0.969,-1.3695
1.671375,1.609167,0.42275,-0.680625,-0.196933,-2.137375,0.30925,1.7965,1.0444,-0.165667,0.92975,-0.0865,0.998818,0.348167,-1.814167,1.4189,-0.801375,-4.052583,0.6335,-0.197,-5.993,4.422438,-0.320833,0.0767,0.6645,1.513615,3.168786,2.075,1.8232,-2.09325,-0.345583,0.971778,5.16375,0.43925,-4.451875,-0.707333,0.66225,1.223062,-4.1629,0.945,-3.089,-0.414375,0.579167,0.36275,6.798625,-2.0454,-2.82375,1.927625,0.1815,0.213667
0.233375,2.114667,0.036,-2.198875,0.741333,-0.65075,1.19925,1.428375,1.6999,1.0915,2.065375,2.41225,1.659909,3.080833,-2.709833,4.0737,-0.46625,-4.612083,1.1625,-0.003167,-7.16125,2.57925,-3.365667,0.5796,1.69475,1.505615,3.026286,3.0571,3.3864,-2.206875,-0.713333,2.730444,2.82275,1.011,-4.72575,-0.438167,3.013625,2.337813,-3.3617,2.436727,-2.730667,2.659125,0.554167,1.1465,2.02175,-2.4602,-3.1335,0.57025,1.869875,0.656333
-0.066375,-0.698167,0.50725,1.007375,-1.2742,-0.57475,-0.92575,-0.367875,-0.6605,-0.765333,-0.551125,-0.915,-0.449727,-1.147333,-0.129,-1.0617,0.729125,2.348417,-0.6295,-0.144167,1.546625,0.152375,0.185833,0.1791,-1.04775,-0.825769,1.554571,1.3868,1.1705,0.7325,-0.093333,-1.605556,0.92425,-0.73175,0.5995,0.561833,-0.94775,-1.191313,2.9922,-1.219455,3.177167,0.555375,-1.065333,-0.81375,-0.65675,0.9344,0.876375,-0.734,-1.092625,-0.3535
-0.719875,-0.163667,-0.314,-0.779625,-0.494,0.55275,-0.65325,-0.096,0.003,-0.122333,-0.360375,0.9495,0.337636,-0.332333,0.089667,-0.5943,-0.25825,1.033083,0.04675,-0.353833,-0.095,-0.95275,-0.1045,0.177,-0.49425,-0.459,-0.852857,-0.2332,-0.9984,1.62625,-0.024917,-0.558778,-2.37,-0.036,1.04075,0.1055,0.689125,-0.916125,0.0875,-0.157636,2.617,1.0635,-0.311,-0.05025,-3.84425,0.2751,0.803375,0.141,-1.151,0.003
-1.128,-1.437167,-0.51525,0.7915,-1.002667,0.007875,-0.52225,-0.1485,-0.372,-1.081833,-0.631125,-1.70375,-0.789091,-0.476833,0.801,-0.7557,-1.669125,-0.547667,-1.08875,-0.728833,-1.551375,-0.508938,-1.471667,-2.0801,-0.22125,0.049077,-1.012429,-1.439,-0.6814,-0.26275,0.280083,-0.805222,-1.353,0.3075,-0.876875,-2.303333,0.522125,-0.376,-0.37,-0.254273,-0.3555,-1.750625,0.29,-0.47225,-1.4515,-2.451,-1.26675,-0.17025,-0.723125,-1.312167
1.908375,0.868333,-0.455,0.52475,-0.109667,-0.938125,0.80625,1.4855,1.2228,1.156,1.58975,-3.25175,1.703727,0.978833,0.3265,2.1236,-2.71525,-0.571333,1.79725,-0.7915,-0.5,-1.84425,-1.2705,-0.2136,1.1725,1.810538,-2.359143,-2.6891,-2.4103,0.663143,0.518167,1.188444,-2.81,1.53225,-0.927875,-0.051167,2.307625,-0.739692,-1.8906,1.552364,0.804833,2.329375,2.808167,3.113,-3.976125,-0.9837,-1.0085,1.587625,2.326375,2.226
0.28375,1.4885,0.474,-1.870875,1.5808,-0.055,0.268,1.556625,0.6752,0.494333,0.4995,-3.80425,0.807182,0.8605,0.131167,-2.2695,0.6035,1.827833,0.07875,-0.637333,0.1245,-0.945875,-3.585333,-0.5201,0.276,-0.401769,-2.488286,-2.5631,-2.2752,-0.764875,0.65075,1.161,-2.61025,1.4525,-0.252,0.458167,1.052,1.076125,0.624,-0.259182,-2.826167,0.565125,-0.240833,2.274625,-2.419375,1.7937,-3.453875,-0.227875,0.667,0.701667
0.106375,0.932333,-0.2285,1.08925,0.503733,0.788875,0.233,0.583375,0.7387,0.686333,0.685875,-3.95325,1.487091,1.478333,0.664,-1.405,0.3355,0.801167,0.78775,-0.725833,0.271375,-1.466688,1.413,0.5966,0.513,0.316923,-1.692214,-1.8023,-1.8557,-1.847429,0.086833,0.386889,-1.92675,0.18075,1.202,-2.269833,-0.157,0.50375,-0.4053,-0.000909,-2.317,-2.4535,0.401833,-0.15525,-1.38775,-0.275,0.969375,1.86675,0.39575,1.256
-0.343,0.188833,0.1915,1.374375,-0.9856,0.632875,-0.438,-1.365625,-0.4393,-1.297667,0.02,-1.97775,0.648091,-0.6635,0.059333,-1.0953,-0.047875,0.628,-0.7855,-0.7985,1.172875,-1.173375,0.614333,0.2258,-0.6315,-0.496462,-1.478214,-1.8241,-1.6626,0.769375,-0.401167,-1.01,-1.22125,-0.2695,1.3095,-0.186833,-1.23475,-0.860687,2.5442,-0.958818,3.376667,-0.317,-0.607333,-1.184125,-1.1495,2.2074,0.913125,0.2175,-0.734,-0.177167
-0.2485,-1.236833,1.39775,2.121125,-1.274467,-2.108,-0.941,-1.0455,-0.9138,-1.523,-0.864,-1.1505,-0.383,-1.221833,-1.261,-1.9793,0.20275,1.972583,-0.6345,-0.470333,0.351875,-1.878,-0.587167,0,-1.3255,-0.312692,-1.873714,-2.2893,-2.0128,0.87025,-0.465917,-1.280333,-2.5015,-1.2985,0.295,0.420333,-1.053125,0.446187,3.0383,-1.500273,-2.533167,-2.4085,-1.192833,-1.06325,-2.5755,-0.5638,0.032625,-0.94975,-1.1915,-0.3165
-0.46225,1.061167,-1.769,-2.066375,1.145933,0.156125,-0.74375,2.386125,0.7457,1.190167,0.6425,2.3655,0.171909,0.628333,-1.287833,2.3163,-0.4595,-3.818167,1.158,-0.054333,-4.223,3.3635,-2.1575,0.3014,0.727,0.944538,1.640214,2.5244,-1.3672,-1.61925,0.253333,-0.072,6.06175,-1.05575,-3.778,-0.857667,0.239375,-0.752813,-2.9475,1.323545,-4.834833,1.1845,0.251333,1.16575,1.06675,-1.9878,-2.392125,1.87625,0.542625,0.454333
-0.747875,-0.365667,-1.063,-1.876375,1.829333,0.216625,0.0205,0.2185,0.4418,-0.486,-0.047625,-1.6365,0.18,-0.2595,-0.7335,0.8113,3.837625,-3.71775,0.569,4.157,-0.868375,-0.489062,0.661667,3.0272,0.49575,-0.073308,-0.805429,-1.3818,-0.7603,-1.9905,0.073083,0.051111,-1.35825,0.824,-0.595,-0.574167,0.719625,-1.679313,-3.0578,0.138545,-2.648833,0.539125,0.3165,0.738125,-1.292,-2.1422,2.306875,-1.14225,0.994375,0.266167
-0.47625,2.186333,-0.36275,-1.397125,2.044333,1.358375,1.941,0.38775,1.2733,1.288,1.831375,-3.38475,0.977636,1.0485,0.186833,0.2246,-0.41225,-0.78625,1.22,1.861833,-0.01325,-1.262438,0.1085,0.4907,1.293,1.590923,-2.052214,-2.5688,-2.3881,-1.183875,0.085,1.745778,-2.54225,1.108,0.371625,-1.003,1.973375,0.916813,-2.722,1.618545,-0.532667,0.279625,0.628,2.30425,-3.2395,-0.6873,0.692375,1.286625,2.572375,2.011167
0.428125,-0.287167,-0.672,-1.023375,0.317867,-0.16425,0.4715,1.365875,0.5057,0.523667,0.81375,0.407,0.566,0.518,0.411667,-1.8999,-0.01725,1.11875,0.713,3.603167,0.3395,-1.59475,-0.8025,0.1065,0.6655,0.089385,-1.613643,-1.7633,-1.5951,0.5775,0.090667,0.310444,-2.13275,1.149,-0.025125,-0.3305,1.4105,0.763187,0.531,0.639455,1.347,0.942875,0.765167,0.335375,-2.231875,-0.6743,-2.143375,0.4575,0.837125,1.339333
-0.72975,-0.831333,0.177,1.718875,-0.3662,0.90425,-0.98775,-0.113125,-0.5604,0.484167,-0.381125,-1.992,-0.237364,-0.384667,0.564333,0.2951,0.862625,0.162917,-0.26375,0.744167,0.568875,-0.158375,-0.279167,1.0747,-0.74675,-1.243923,-0.865714,-1.0481,-0.709,-0.09775,-0.297417,-0.756111,-0.992,0.048,0.612875,0.627833,1.24325,0.078812,0.8556,-0.002273,-2.421333,-2.11725,-1.294167,-0.29025,-2.105125,2.3231,-0.861625,-0.169,-0.292625,-0.186333
